Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
gnostics1	MoreP	+4 to [Skill] (Paladin only)		100	1	1	75		65				4	201	skill-rand	4	96	125										amul	circ	ashd										0	0
gnostics1	MoreP	+5 to [Skill] (Paladin only)		100	1	1	85		75				4	201	skill-rand	5	96	125										amul	circ	ashd										0	0
gnostics1	MoreP	+2 to [Skill] (Paladin only)		100	1	1	55	70	50				4	201	skill-rand	2	96	125										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Paladin only)		100	1	1	75		65				4	201	skill-rand	3	96	125										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Paladin only)		100	1	1	85		75				4	201	skill-rand	4	96	125										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Necromancer only)		100	1	1	55	70	50				4	201	skill-rand	3	66	95										amul	circ	head										0	0
gnostics1	MoreP	+4 to [Skill] (Necromancer only)		100	1	1	75		65				4	201	skill-rand	4	66	95										amul	circ	head										0	0
gnostics1	MoreP	+5 to [Skill] (Necromancer only)		100	1	1	85		75				4	201	skill-rand	5	66	95										amul	circ	head										0	0
gnostics1	MoreP	+2 to [Skill] (Necromancer only)		100	1	1	55	70	50				4	201	skill-rand	2	66	95										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Necromancer only)		100	1	1	75		65				4	201	skill-rand	3	66	95										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Necromancer only)		100	1	1	85		75				4	201	skill-rand	4	66	95										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Sorceress only)		100	1	1	55	70	50				4	201	skill-rand	3	36	65										amul	circ	orb										0	0
gnostics1	MoreP	+4 to [Skill] (Sorceress only)		100	1	1	75		65				4	201	skill-rand	4	36	65										amul	circ	orb										0	0
gnostics1	MoreP	+5 to [Skill] (Sorceress only)		100	1	1	85		80				4	201	skill-rand	5	36	65										amul	circ	orb										0	0
gnostics1	MoreP	+2 to [Skill] (Sorceress only)		100	1	1	55	70	50				4	201	skill-rand	2	36	65										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Sorceress only)		100	1	1	75		65				4	201	skill-rand	3	36	65										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Sorceress only)		100	1	1	85		80				4	201	skill-rand	4	36	65										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Barbarian only)		100	1	1	55	70	50				4	201	skill-rand	3	126	155										amul	circ	phlm										0	0
gnostics1	MoreP	+4 to [Skill] (Barbarian only)		100	1	1	75		65				4	201	skill-rand	4	126	155										amul	circ	phlm										0	0
gnostics1	MoreP	+5 to [Skill] (Barbarian only)		100	1	1	85		75				4	201	skill-rand	5	126	155										amul	circ	phlm										0	0
gnostics1	MoreP	+2 to [Skill] (Barbarian only)		100	1	1	55	70	50				4	201	skill-rand	2	126	155										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Barbarian only)		100	1	1	75		65				4	201	skill-rand	3	126	155										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Barbarian only)		100	1	1	85		80				4	201	skill-rand	4	126	155										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Druid only)		100	1	1	55	70	50				4	201	skill-rand	3	221	250										amul	circ	pelt										0	0
gnostics1	MoreP	+4 to [Skill] (Druid only)		100	1	1	75		65				4	201	skill-rand	4	221	250										amul	circ	pelt										0	0
gnostics1	MoreP	+5 to [Skill] (Druid only)		100	1	1	85		75				4	201	skill-rand	5	221	250										amul	circ	pelt										0	0
gnostics1	MoreP	+2 to [Skill] (Druid only)		100	1	1	55	70	50				4	201	skill-rand	2	221	250										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Druid only)		100	1	1	75		65				4	201	skill-rand	3	221	250										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Druid only)		100	1	1	85		80				4	201	skill-rand	4	221	250										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Assassin only)		100	1	1	55	70	50				4	201	skill-rand	3	251	280										amul	circ	h2h										0	0
gnostics1	MoreP	+4 to [Skill] (Assassin only)		100	1	1	75		65				4	201	skill-rand	4	251	280										amul	circ	h2h										0	0
gnostics1	MoreP	+5 to [Skill] (Assassin only)		100	1	1	85		75				4	201	skill-rand	5	251	280										amul	circ	h2h										0	0
gnostics1	MoreP	+2 to [Skill] (Assassin only)		100	1	1	55	70	50				4	201	skill-rand	2	251	280										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Assassin only)		100	1	1	75		65				4	201	skill-rand	3	251	280										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Assassin only)		100	1	1	85		80				4	201	skill-rand	4	251	280										belt	ring	glov										0	0
gnostics1	MoreP	+2 to [Skill] (Amazon only)		100	1		80		55				5	201	skill-rand	2	6	35										jewl												0	0
gnostics1	MoreP	+2 to [Skill] (Paladin only)		100	1		80		55				5	201	skill-rand	2	96	125										jewl												0	0
gnostics1	MoreP	+2 to [Skill] (Necromancer only)		100	1		80		55				5	201	skill-rand	2	66	95										jewl												0	0
gnostics1	MoreP	+2 to [Skill] (Sorceress only)		100	1		80		55				5	201	skill-rand	2	36	65										jewl												0	0
gnostics1	MoreP	+2 to [Skill] (Barbarian only)		100	1		80		55				5	201	skill-rand	2	126	155										jewl												0	0
gnostics1	MoreP	+2 to [Skill] (Druid only)		100	1		80		55				5	201	skill-rand	2	221	250										jewl												0	0
gnostics1	MoreP	+2 to [Skill] (Assassin only)		100	1		80		55				5	201	skill-rand	2	251	280										jewl												0	0
Impacting1	MoreP	Chance of Crushing Blow		100	1	1	18	49	15				4	202	crush		5	10										glov												0	0
Fracturing1	MoreP	Chance of Crushing Blow		100	1	1	45		40				4	202	crush		11	15										glov												0	0
Crushing1	MoreP	Chance of Crushing Blow		100	1	1	70		63				4	202	crush		16	20										glov												0	0
Deadly	MoreP	Chance of Deadly Strike		100	1	1	18	49	15				4	202	deadly		5	10										glov												0	0
Lethal	MoreP	Chance of Deadly Strike		100	1	1	45		40				4	202	deadly		11	15										glov												0	0
Fatal	MoreP	Chance of Deadly Strike		100	1	1	70		63				4	202	deadly		16	20										glov												0	0
Elemental1	MoreP	Adds Fire/Lightning/Cold Damage		100	1	1	24	50	23				3	203	dmg-elem	50	1	20										weap							orb	wand				0	0
Elemental1	MoreP	Adds Fire/Lightning/Cold Damage		100	1	1	49		44				3	203	dmg-elem	75	21	50										weap							orb	wand				0	0
Elemental1	MoreP	Adds Fire/Lightning/Cold Damage		100	1	1	68		63				2	203	dmg-elem	100	51	125										weap							orb	wand				0	0
Elemental1	MoreP	Adds Fire/Lightning/Cold Damage		100	1	1	80		77				1	203	dmg-elem	125	64	200										weap							orb	wand				0	0
Loremaster's1	MoreP	addxp		100	1	1	19	25	14				6	204	addxp		5	5										weap	armo	shld	amul	ring								0	0
Loremaster's1	MoreP	addxp		100	1	1	33	30	27				4	204	addxp		8	8										weap	armo	shld	amul	ring								0	0
Sage's	MoreP	addxp		100	1	1	51	45	46				4	204	addxp		5	10										weap	armo	shld	amul	ring								0	0
Sage's	MoreP	addxp		100	1	1	74	60	68				2	204	addxp		10	10										ring	amul	circ										0	0
Master Sage's	MoreP	addxp		100	1	1	87		81				2	204	addxp/lvl		3	6										amul												0	0
Deadly	MoreP	Kick Damage		100	1	1	4	25	7				4	205	kick		1	1										boot												0	0
Deadly	MoreP	Kick Damage		100	1	1	15	30	11				4	205	kick		2	2										boot												0	0
Brutal	MoreP	Kick Damage		100	1	1	28	45	20				4	205	kick		3	4										boot												0	0
Brutal	MoreP	Kick Damage		100	1	1	39	60	32				4	205	kick		5	6										boot												0	0
Savage	MoreP	Kick Damage		100	1	1	51		43				4	205	kick		7	8										boot												0	0
Savage	MoreP	Kick Damage		100	1	1	64		52				4	205	kick		9	10										boot												0	0
Bronze-Wrought	MoreP	ED & Dur		100	1	1	7	25	1				4	206	dmg%		10	15	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	MoreP	ED & Dur		100	1	1	15	30	4				4	206	dmg%		16	25	dur		6	10					lgry	weap							orb	wand				0	0
Steel-Wrought	MoreP	ED & Dur		100	1	1	26	45	9				4	206	dmg%		26	35	dur		11	15					lgry	weap							orb	wand				0	0
Silver-Wrought	MoreP	ED & Dur		100	1	1	35	60	18				4	206	dmg%		36	45	dur		16	20					lgry	weap							orb	wand				0	0
Platimum-Wrought	MoreP	ED & Dur		100	1	1	47		30				4	206	dmg%		46	55	dur		21	30					lgry	weap							orb	wand				0	0
Titanium-Wrought	MoreP	ED & Dur		100	1	1	61		45				4	206	dmg%		56	65	dur		31	45					lgry	weap							orb	wand				0	0
Mithril-Wrought	MoreP	ED & Dur		100	1	1	73		55				4	206	dmg%		66	80	dur		46	59					lgry	weap							orb	wand				0	0
Adamantine-Wrought	MoreP	ED & Dur		100	1	1	87		65				4	206	dmg%		81	100	dur		60	75					lgry	weap							orb	wand				0	0
Bronze-Wrought	MoreP	ED & Dur		100	1	1	7	25	1				4	206	ac%		3	5	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	MoreP	ED & Dur		100	1	1	15	30	4				4	206	ac%		6	9	dur		6	10					lgry	armo	shld											0	0
Steel-Wrought	MoreP	ED & Dur		100	1	1	26	45	9				4	206	ac%		10	15	dur		11	15					lgry	armo	shld											0	0
Silver-Wrought	MoreP	ED & Dur		100	1	1	35	60	18				4	206	ac%		16	20	dur		16	20					lgry	armo	shld											0	0
Platimum-Wrought	MoreP	ED & Dur		100	1	1	47		30				4	206	ac%		21	30	dur		21	30					lgry	armo	shld											0	0
Titanium-Wrought	MoreP	ED & Dur		100	1	1	61		45				4	206	ac%		31	40	dur		31	45					lgry	armo	shld											0	0
Mithril-Wrought	MoreP	ED & Dur		100	1	1	73		55				4	206	ac%		41	50	dur		46	59					lgry	armo	shld											0	0
Adamantine-Wrought	MoreP	ED & Dur		100	1	1	87		65				4	206	ac%		51	75	dur		60	75					lgry	armo	shld											0	0
Pyromaniac's2	MoreP	Enemy Fire Res		100	1	1	33	45	33				2	209	pierce-fire		3	5									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	MoreP	Enemy Fire Res		100	1	1	55		55				2	209	pierce-fire		6	9									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	MoreP	Enemy Fire Res		100	1	1	77		77				2	209	pierce-fire		10	12									cred	wand	orb	staf										0	0
Frost Wyrm's2	MoreP	Enemy Cold Res		100	1	1	33	45	33				2	209	pierce-cold		3	5									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	MoreP	Enemy Cold Res		100	1	1	55		55				2	209	pierce-cold		6	9									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	MoreP	Enemy Cold Res		100	1	1	77		77				2	209	pierce-cold		10	12									cblu	wand	orb	staf										0	0
Zeus's2	MoreP	Enemy Lightning Res		100	1	1	33	45	33				2	209	pierce-ltng		3	5									lyel	wand	orb	staf	helm									0	0
Zeus's2	MoreP	Enemy Lightning Res		100	1	1	55		55				2	209	pierce-ltng		6	9									lyel	wand	orb	staf	helm									0	0
Zeus's2	MoreP	Enemy Lightning Res		100	1	1	77		77				2	209	pierce-ltng		10	12									lyel	wand	orb	staf										0	0
Manticore's2	MoreP	Enemy Poison Res		100	1	1	33	45	33				2	209	pierce-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	MoreP	Enemy Poison Res		100	1	1	55		55				2	209	pierce-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	MoreP	Enemy Poison Res		100	1	1	77		77				2	209	pierce-pois		10	12									dgrn	wand	staf											0	0
Pyromaniac's2	MoreP	Fire Skill Dmg		100	1	1	33	45	33				2	209	extra-fire		3	5									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	MoreP	Fire Skill Dmg		100	1	1	55		55				2	209	extra-fire		6	9									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	MoreP	Fire Skill Dmg		100	1	1	77		77				2	209	extra-fire		10	12									dred	wand	orb	staf										0	0
Frost Wyrm's2	MoreP	Cold Skill Dmg		100	1	1	33	45	33				2	209	extra-cold		3	5									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	MoreP	Cold Skill Dmg		100	1	1	55		55				2	209	extra-cold		6	9									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	MoreP	Cold Skill Dmg		100	1	1	77		77				2	209	extra-cold		10	12									dblu	wand	orb	staf										0	0
Zeus's2	MoreP	Lightning Skill Dmg		100	1	1	33	45	33				2	209	extra-ltng		3	5									dyel	wand	orb	staf	helm									0	0
Zeus's2	MoreP	Lightning Skill Dmg		100	1	1	55		55				2	209	extra-ltng		6	9									dyel	wand	orb	staf	helm									0	0
Zeus's2	MoreP	Lightning Skill Dmg		100	1	1	77		77				2	209	extra-ltng		10	12									dyel	wand	orb	staf										0	0
Manticore's2	MoreP	Poison Skill Dmg		100	1	1	33	45	33				2	209	extra-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	MoreP	Poison Skill Dmg		100	1	1	55		55				2	209	extra-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	MoreP	Poison Skill Dmg		100	1	1	77		77				2	209	extra-pois		10	12									dgrn	wand	staf											0	0
Prickly	MoreP	Attacker Takes Dmg		100	1	0	24	70	15				12	210	thorns		12	20										mcha												0	0
Barbed	MoreP	Attacker Takes Dmg		100	1	0	50		45				8	210	thorns		25	35										mcha												0	0
Porcupine	MoreP	Attacker Takes Dmg		100	1	0	65		60				2	210	thorns		50	75										mcha												0	0
Heartened	MoreP	Faster Run/Walk		100	1	0	24	70	15				6	211	move2		3	5										mcha												0	0
Heartened	MoreP	Faster Hit Recovery		100	1	0	24	70	15				6	211	balance2		3	5										mcha												0	0
Heartened	MoreP	Faster Block Rate		100	1	0	24	70	15				6	211	block2		3	5										mcha												0	0
Strengthened1	MoreP	Faster Run/Walk		100	1	0	50		45				5	211	move2		5	7										mcha												0	0
Strengthened1	MoreP	Faster Hit Recovery		100	1	0	50		45				5	211	balance2		5	7										mcha												0	0
Strengthened1	MoreP	Faster Block Rate		100	1	0	50		45				5	211	block2		5	7										mcha												0	0
Bolstered	MoreP	Faster Run/Walk		100	1	0	65		60				2	211	move2		7	10										mcha												0	0
Bolstered	MoreP	Faster Hit Recovery		100	1	0	65		60				2	211	balance2		7	10										mcha												0	0
Bolstered	MoreP	Faster Block Rate		100	1	0	65		60				2	211	block2		7	10										mcha												0	0
Onslaught	MoreP	Faster Attack Speed		100	1	0	24	70	18				6	212	swing2		3	5										mcha												0	0
Incanting	MoreP	Faster Cast Rate		100	1	0	24	70	18				6	212	cast2		3	5										mcha												0	0
Deadly	MoreP	Deadly Strike		100	1	0	24	70	18				6	212	deadly		3	5										mcha												0	0
Wounding	MoreP	DmgOpen Wounds		100	1	0	24	70	18				6	212	openwounds		3	5										mcha												0	0
Crushing1	MoreP	DmgCrushing Blow		100	1	0	24	70	18				6	212	crush		3	5										mcha												0	0
Piercing	MoreP	Piercing Attack		100	1	0	24	70	18				6	212	pierce		3	5										mcha												0	0
Onslaught	MoreP	Faster Attack Speed		100	1	0	55		50				5	212	swing2		5	7										mcha												0	0
Incanting	MoreP	Faster Cast Rate		100	1	0	55		50				5	212	cast2		5	7										mcha												0	0
Deadly	MoreP	Deadly Strike		100	1	0	55		50				5	212	deadly		5	7										mcha												0	0
Wounding	MoreP	Open Wounds		100	1	0	55		50				5	212	openwounds		5	7										mcha												0	0
Crushing1	MoreP	Crushing Blow		100	1	0	55		50				5	212	crush		5	7										mcha												0	0
Piercing	MoreP	Piercing Attack		100	1	0	55		50				5	212	pierce		5	7										mcha												0	0
Onslaught	MoreP	Faster Attack Speed		100	1	0	65		60				2	212	swing2		7	10										mcha												0	0
Incanting	MoreP	Faster Cast Rate		100	1	0	65		60				2	212	cast2		7	10										mcha												0	0
Deadly	MoreP	Deadly Strike		100	1	0	65		60				2	212	deadly		7	10										mcha												0	0
Wounding	MoreP	DmgOpen Wounds		100	1	0	65		60				2	212	openwounds		7	10										mcha												0	0
Crushing1	MoreP	DmgCrushing Blow		100	1	0	65		60				2	212	crush		7	10										mcha												0	0
Piercing	MoreP	Piercing Attack		100	1	0	65		60				2	212	pierce		7	10										mcha												0	0
Apprentice	MoreP	Amazon		100	1	0	25		20				3	213	skill-rand	1	6	35	dex		2	3	vit		2	3	oran	mcha												0	0
Apprentice	MoreP	Paladin		100	1	0	25		20				3	213	skill-rand	1	96	125	str		2	3	vit		2	3	dyel	mcha												0	0
Apprentice	MoreP	Necromancer		100	1	0	25		20				3	213	skill-rand	1	66	95	enr		2	3	vit		2	3	bwht	mcha												0	0
Apprentice	MoreP	Sorceress		100	1	0	25		20				3	213	skill-rand	1	36	65	enr		2	3	vit		2	3	cblu	mcha												0	0
Apprentice	MoreP	Barbarian		100	1	0	25		20				3	213	skill-rand	1	126	155	str		2	3	vit		2	3	dred	mcha												0	0
Apprentice	MoreP	Druid		100	1	0	25		20				3	213	skill-rand	1	221	250	dex		2	3	vit		2	3	dgrn	mcha												0	0
Apprentice	MoreP	Assassin		100	1	0	25		20				3	213	skill-rand	1	251	280	dex		2	3	vit		2	3	blac	mcha												0	0
Adept	MoreP	Amazon		100	1	0	55		50				2	213	skill-rand	2	6	35	dex		4	6	vit		4	6	oran	mcha												0	0
Adept	MoreP	Paladin		100	1	0	55		50				2	213	skill-rand	2	96	125	str		4	6	vit		4	6	dyel	mcha												0	0
Adept	MoreP	Necromancer		100	1	0	55		50				2	213	skill-rand	2	66	95	enr		4	6	vit		4	6	bwht	mcha												0	0
Adept	MoreP	Sorceress		100	1	0	55		50				2	213	skill-rand	2	36	65	enr		4	6	vit		4	6	cblu	mcha												0	0
Adept	MoreP	Barbarian		100	1	0	55		50				2	213	skill-rand	2	126	155	str		4	6	vit		4	6	dred	mcha												0	0
Adept	MoreP	Druid		100	1	0	55		50				2	213	skill-rand	2	221	250	dex		4	6	vit		4	6	dgrn	mcha												0	0
Adept	MoreP	Assassin		100	1	0	55		50				2	213	skill-rand	2	251	280	dex		4	6	vit		4	6	blac	mcha												0	0
Matriarchal	MoreP	Amazon		100	1	0	81		80				1	213	skill-rand	3	6	35	dex		8	10	vit		8	10	oran	mcha												0	0
Templar	MoreP	Paladin		100	1	0	81		80				1	213	skill-rand	3	96	125	str		8	10	vit		8	10	dyel	mcha												0	0
Archlich	MoreP	Necromancer		100	1	0	81		80				1	213	skill-rand	3	66	95	enr		8	10	vit		8	10	bwht	mcha												0	0
Guardian's	MoreP	Sorceress		100	1	0	81		80				1	213	skill-rand	3	36	65	enr		8	10	vit		8	10	cblu	mcha												0	0
Battlemaster	MoreP	Barbarian		100	1	0	81		80				1	213	skill-rand	3	126	155	str		8	10	vit		8	10	dred	mcha												0	0
Cenarion	MoreP	Druid		100	1	0	81		80				1	213	skill-rand	3	221	250	dex		8	10	vit		8	10	dgrn	mcha												0	0
Shadowed	MoreP	Assassin		100	1	0	81		80				1	213	skill-rand	3	251	280	dex		8	10	vit		8	10	blac	mcha												0	0
Cataclysm	MoreP	Enemy Fire Res		100	1	0	81		80				2	214	pierce-fire		3	5										mcha												0	0
Cataclysm	MoreP	Enemy Lightning Res		100	1	0	81		80				2	214	pierce-ltng		3	5										mcha												0	0
Cataclysm	MoreP	Enemy Cold Res		100	1	0	81		80				2	214	pierce-cold		3	5										mcha												0	0
Cataclysm	MoreP	Enemy Poison Res		100	1	0	81		80				2	214	pierce-pois		3	5										mcha												0	0
Gaian	MoreP	Fire Skill Dmg		100	1	0	81		80				2	215	extra-fire		3	5										mcha												0	0
Gaian	MoreP	Lightning Skill Dmg		100	1	0	81		80				2	215	extra-ltng		3	5										mcha												0	0
Gaian	MoreP	Cold Skill Dmg		100	1	0	81		80				2	215	extra-cold		3	5										mcha												0	0
Gaian	MoreP	Poison Skill Dmg		100	1	0	81		80				2	215	extra-pois		3	5										mcha												0	0
Aureole	MoreP	Aura Might		100	1	1	48		26				2	207	aura	98	1	3									lgry	tors	scep											0	0
Aureole	MoreP	Aura Prayer		100	1	1	50		28				2	207	aura	99	1	3									cblu	tors	scep											0	0
Aureole	MoreP	Aura Holy Fire		100	1	1	52		30				2	207	aura	102	1	3									dred	tors	scep											0	0
Aureole	MoreP	Aura Thorns		100	1	1	55		32				2	207	aura	103	1	3									dgry	tors	scep											0	0
Aureole	MoreP	Aura Defiance		100	1	1	57		34				2	207	aura	104	1	3									lblu	tors	scep											0	0
Aureole	MoreP	Aura Blessed Aim		100	1	1	58		36				2	207	aura	108	1	3									lred	tors	scep											0	0
Aureole	MoreP	Aura Cleansing		100	1	1	60		38				2	207	aura	109	1	3									whit	tors	scep											0	0
Aureole	MoreP	Aura Concentration		100	1	1	62		40				2	207	aura	113	1	3									dblu	tors	scep											0	0
Aureole	MoreP	Aura Holy Freeze		100	1	1	65		42				2	207	aura	114	1	3									oran	tors	scep											0	0
Aureole	MoreP	Aura Vigor		100	1	1	67		45				2	207	aura	115	1	3									dyel	tors	scep											0	0
